X_1,Y_1,X_2,Y_2,U1,D1,L1,R1,U2,D2,L2,R2
0,1,1,1:0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,1,1:0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1:0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,1,1:0.25722222222222224,0.24666666666666667,0.245,0.2511111111111111,0.25166666666666665,0.24,0.2627777777777778,0.24555555555555555
1,2,1,1:0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,1,1:0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,1,1,1:1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,1,1:1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,2:0.0,0.625,0.0,0.375,0.0,0.0,1.0,0.0
0,1,1,2:0.0,0.9983333333333333,0.0,0.0016666666666666668,0.2311111111111111,0.7688888888888888,0.0,0.0
0,2,1,2:0.0,0.6105555555555555,0.3894444444444444,0.0,0.0,0.0,1.0,0.0
1,0,1,2:0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,1,2:0.4166666666666667,0.20055555555555554,0.22833333333333333,0.15444444444444444,0.0,0.0,1.0,0.0
1,2,1,2:0.03388888888888889,0.04611111111111111,0.92,0.0,0.43166666666666664,0.5683333333333334,0.0,0.0
2,0,1,2:0.6066666666666667,0.0,0.0,0.3933333333333333,0.0,0.0,1.0,0.0
2,1,1,2:1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,1,2:0.6283333333333333,0.0,0.37166666666666665,0.0,0.0,0.0,1.0,0.0
0,0,2,0:0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,2,0:0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2,2,0:0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,2,0:0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,2,0:0.0,0.4872222222222222,0.5127777777777778,0.0,0.4922222222222222,0.0,0.0,0.5077777777777778
1,2,2,0:0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,0,2,0:0.49444444444444446,0.0,0.0,0.5055555555555555,0.48277777777777775,0.0,0.0,0.5172222222222222
2,1,2,0:1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,2,0:0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,2,1:0.0,0.6105555555555555,0.0,0.3894444444444444,1.0,0.0,0.0,0.0
0,1,2,1:0.0,1.0,0.0,0.0,0.0,0.0,0.8077777777777778,0.1922222222222222
0,2,2,1:0.0,0.6038888888888889,0.39611111111111114,0.0,1.0,0.0,0.0,0.0
1,0,2,1:0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,2,1:0.4111111111111111,0.20722222222222222,0.22722222222222221,0.15444444444444444,1.0,0.0,0.0,0.0
1,2,2,1:0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,2,1:0.6027777777777777,0.0,0.0,0.3972222222222222,1.0,0.0,0.0,0.0
2,1,2,1:0.9427777777777778,0.0,0.023333333333333334,0.03388888888888889,0.0,0.0,0.43166666666666664,0.5683333333333334
2,2,2,1:0.6216666666666667,0.0,0.37833333333333335,0.0,1.0,0.0,0.0,0.0
0,0,2,2:0.0,0.03722222222222222,0.0,0.9627777777777777,0.6261111111111111,0.0,0.3738888888888889,0.0
0,1,2,2:0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,2,2:0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,2,2:0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,2,2:0.0,0.5105555555555555,0.0,0.48944444444444446,0.49333333333333335,0.0,0.5066666666666667,0.0
1,2,2,2:0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,0,2,2:0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,1,2,2:1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,2,2:0.5038888888888889,0.0,0.4961111111111111,0.0,0.4855555555555556,0.0,0.5144444444444445,0.0
